network,geoname_id,registered_country_geoname_id,represented_country_geoname_id,is_anonymous_proxy,is_satellite_provider,postal_code,latitude,longitude,accuracy_radius
4.35.48.0/20,5410438,6252001,,0,0,91367,34.1765,-118.614,500
4.35.64.0/21,5364226,6252001,,0,0,94549,37.8994,-122.1144,100
4.35.72.0/21,4898015,6252001,,0,0,60431,41.4712,-87.9391,1000
4.35.80.0/22,5114803,6252001,,0,0,12053,42.748,-74.1868,20
4.35.84.0/22,5110266,6252001,,0,0,10458,40.8622,-73.8902,50
4.35.88.0/22,5128581,6252001,,0,0,10024,40.7828,-73.9745,500
4.35.92.0/23,5128581,6252001,,0,0,10024,40.7828,-73.9745,500
4.35.94.0/25,5128581,6252001,,0,0,10024,40.7828,-73.9745,500
4.35.94.128/26,5128581,6252001,,0,0,10024,40.7828,-73.9745,500
4.35.94.192/27,5128581,6252001,,0,0,10024,40.7828,-73.9745,500
4.35.94.224/28,5128581,6252001,,0,0,10024,40.7828,-73.9745,500
4.35.94.240/29,5106184,6252001,,0,0,7086,40.7662,-74.0178,500
4.35.94.248/29,5128581,6252001,,0,0,10024,40.7828,-73.9745,500
4.35.95.0/24,5128581,6252001,,0,0,10024,40.7828,-73.9745,500
4.35.96.0/23,4903279,6252001,,0,0,60540,41.7688,-88.1425,20
4.35.98.0/23,4265737,6252001,,0,0,47805,39.5327,-87.3255,500
4.35.100.0/22,4918962,6252001,,0,0,46304,41.6133,-87.0446,10
4.35.104.0/24,5255628,6252001,,0,0,53027,43.318,-88.3731,500
4.35.105.0/26,5255628,6252001,,0,0,53027,43.318,-88.3731,500
4.35.105.64/28,5255628,6252001,,0,0,53027,43.318,-88.3731,500
4.35.105.80/28,4990729,6252001,,0,0,48207,42.3472,-83.0323,500
4.35.105.96/27,5255628,6252001,,0,0,53027,43.318,-88.3731,500
4.35.105.128/25,5255628,6252001,,0,0,53027,43.318,-88.3731,500
4.35.106.0/23,5020859,6252001,,0,0,55316,45.1713,-93.3872,500
4.35.108.0/22,5255628,6252001,,0,0,53027,43.318,-88.3731,500
4.35.112.0/20,4512456,6252001,,0,0,43119,39.9366,-83.1838,100
4.35.128.0/20,5350207,6252001,,0,0,92708,33.707,-117.9519,50
4.35.144.0/22,5345860,6252001,,0,0,90245,33.9214,-118.413,50
4.35.148.0/23,5391811,6252001,,0,0,92105,32.7405,-117.0935,50
4.35.150.0/23,5401516,6252001,,0,0,93465,35.5419,-120.7128,50
4.35.152.0/27,5350207,6252001,,0,0,92708,33.707,-117.9519,50
4.35.152.32/29,5350207,6252001,,0,0,92708,33.707,-117.9519,50
4.35.152.40/29,5368361,6252001,,0,0,90011,34.0068,-118.256,50
4.35.152.48/28,5350207,6252001,,0,0,92708,33.707,-117.9519,50
4.35.152.64/26,5350207,6252001,,0,0,92708,33.707,-117.9519,50
4.35.152.128/25,5350207,6252001,,0,0,92708,33.707,-117.9519,50
4.35.153.0/24,5350207,6252001,,0,0,92708,33.707,-117.9519,50
4.35.154.0/23,5350207,6252001,,0,0,92708,33.707,-117.9519,50
4.35.156.0/23,5385955,6252001,,0,0,91730,34.107,-117.5941,50
4.35.158.0/24,5346649,6252001,,0,0,91316,34.1712,-118.5186,50
4.35.159.0/24,5350207,6252001,,0,0,92708,33.707,-117.9519,50
4.35.160.0/21,5391959,6252001,,0,0,94105,37.7852,-122.3874,50
4.35.168.0/23,5784549,6252001,,0,0,84088,40.598,-111.9619,500
4.35.170.0/24,5774001,6252001,,0,0,84020,40.5084,-111.8838,500
4.35.171.0/24,5600685,6252001,,0,0,83646,43.6502,-116.4343,1
4.35.172.0/24,5586437,6252001,,0,0,83702,43.6349,-116.2023,20
4.35.173.0/25,5587698,6252001,,0,0,83605,43.6612,-116.6972,20
4.35.173.128/25,5780993,6252001,,0,0,84104,40.75,-111.9209,20
4.35.174.0/24,5780993,6252001,,0,0,84118,40.65,-112.0061,20
4.35.175.0/25,5784549,6252001,,0,0,84081,40.6038,-112.0405,20
4.35.175.128/25,5601933,6252001,,0,0,83687,43.5951,-116.5312,20
4.35.176.0/24,4407066,6252001,,0,0,63105,38.6487,-90.3297,500
4.35.177.0/26,4407066,6252001,,0,0,63105,38.6487,-90.3297,500
4.35.177.64/26,4382837,6252001,,0,0,63141,38.6587,-90.461,500
4.35.177.128/25,4407066,6252001,,0,0,63105,38.6487,-90.3297,500
4.35.178.0/23,4407066,6252001,,0,0,63105,38.6487,-90.3297,500
4.35.180.0/24,4236895,6252001,,0,0,62521,39.8367,-88.9428,500
4.35.181.0/24,4406831,6252001,,0,0,63302,38.7825,-90.4764,500
4.35.182.0/23,4407066,6252001,,0,0,63105,38.6487,-90.3297,500
4.35.184.0/21,4684888,6252001,,0,0,75204,32.8008,-96.7884,20
4.35.192.0/26,4231874,6252001,,0,0,30189,34.126,-84.5752,50
4.35.192.64/27,4231874,6252001,,0,0,30189,34.126,-84.5752,50
4.35.192.96/29,4231874,6252001,,0,0,30189,34.126,-84.5752,50
4.35.192.104/29,4487042,6252001,,0,0,27697,35.7689,-78.6474,50
4.35.192.112/28,4231874,6252001,,0,0,30189,34.126,-84.5752,50
4.35.192.128/25,4231874,6252001,,0,0,30189,34.126,-84.5752,50
4.35.193.0/24,4231874,6252001,,0,0,30189,34.126,-84.5752,50
4.35.194.0/23,4231874,6252001,,0,0,30189,34.126,-84.5752,50
4.35.196.0/23,4478715,6252001,,0,0,27301,36.1228,-79.6669,500
4.35.198.0/24,4644585,6252001,,0,0,37207,36.2195,-86.774,200
4.35.199.0/24,4569067,6252001,,0,0,29801,33.5546,-81.721,500
4.35.200.0/23,4671654,6252001,,0,0,78727,30.4293,-97.7207,200
4.35.202.0/24,4671654,6252001,,0,0,78732,30.3768,-97.8935,10
4.35.203.0/24,4733624,6252001,,0,0,77388,30.0516,-95.4707,50
4.35.204.0/22,4733624,6252001,,0,0,77386,30.1294,-95.4238,50
4.35.208.0/22,4151316,6252001,,0,0,33755,27.9785,-82.7827,10
4.35.212.0/25,4162077,6252001,,0,0,33547,27.8257,-82.1374,50
4.35.212.128/25,6252001,6252001,,0,0,,37.751,-97.822,1000
4.35.213.0/24,4148757,6252001,,0,0,33511,27.9032,-82.2911,20
4.35.214.0/23,4172131,6252001,,0,0,34232,27.3254,-82.4733,100
4.35.216.0/23,4560349,6252001,,0,0,19104,39.9597,-75.1995,20
4.35.218.0/24,4560349,6252001,,0,0,19104,39.9597,-75.1995,20
4.35.219.0/25,5184082,6252001,,0,0,19425,40.0978,-75.6398,20
4.35.219.128/25,4560349,6252001,,0,0,19104,39.9597,-75.1995,20
4.35.220.0/24,4559619,6252001,,0,0,15552,39.7905,-79.0261,20
4.35.221.0/24,4562144,6252001,,0,0,19380,39.9845,-75.586,20
4.35.222.0/23,5196220,6252001,,0,0,19406,40.1005,-75.3709,20
4.35.224.0/23,4366476,6252001,,0,0,21133,39.3709,-76.8003,1000
4.35.226.0/23,4349594,6252001,,0,0,21225,39.2259,-76.6182,1000
4.35.228.0/22,4349594,6252001,,0,0,21225,39.2259,-76.6182,1000
4.35.232.0/22,5206379,6252001,,0,0,15205,40.4322,-80.1021,5
4.35.236.0/23,4744091,6252001,,0,0,22314,38.8078,-77.0523,50
4.35.238.0/23,4347778,6252001,,0,0,21230,39.2645,-76.6224,50
4.35.240.0/27,5800420,6252001,,0,0,98499,47.1691,-122.5065,100
4.35.240.32/28,5800420,6252001,,0,0,98499,47.1691,-122.5065,100
4.35.240.48/29,5800420,6252001,,0,0,98499,47.1691,-122.5065,100
4.35.240.56/29,5809844,6252001,,0,0,98133,47.7346,-122.3479,100
4.35.240.64/26,5800420,6252001,,0,0,98499,47.1691,-122.5065,100
4.35.240.128/25,5800420,6252001,,0,0,98499,47.1691,-122.5065,100
4.35.241.0/24,5800420,6252001,,0,0,98499,47.1691,-122.5065,100
4.35.242.0/25,5713587,6252001,,0,0,97703,44.0915,-121.4073,1000
4.35.242.128/26,5713587,6252001,,0,0,97703,44.0915,-121.4073,1000
4.35.242.192/28,5746545,6252001,,0,0,97209,45.5288,-122.6821,1000
4.35.242.208/28,5713587,6252001,,0,0,97703,44.0915,-121.4073,1000
4.35.242.224/27,5713587,6252001,,0,0,97703,44.0915,-121.4073,1000
4.35.243.0/24,5713587,6252001,,0,0,97703,44.0915,-121.4073,1000
4.35.244.0/22,5812092,6252001,,0,0,98388,47.1704,-122.5888,1000
4.35.248.0/22,4167147,6252001,,0,0,32810,28.6225,-81.4317,50
4.35.252.0/24,4167147,6252001,,0,0,32817,28.5879,-81.2264,20
4.35.253.0/24,4148757,6252001,,0,0,33511,27.9032,-82.2911,20
4.35.254.0/23,4160983,6252001,,0,0,34743,28.3299,-81.3559,100
4.36.0.0/18,6252001,6252001,,0,0,,37.751,-97.822,1000
4.36.64.0/19,6252001,6252001,,0,0,,37.751,-97.822,1000
4.36.96.0/20,4177569,6252001,,0,0,33873,27.5553,-81.8086,5
4.36.112.0/25,4172383,6252001,,0,0,33870,27.4888,-81.4357,20
4.36.112.128/26,4172383,6252001,,0,0,33870,27.4888,-81.4357,20
4.36.112.192/26,4161344,6252001,,0,0,33852,27.297,-81.3647,20
4.36.113.0/24,4146206,6252001,,0,0,34266,27.1861,-81.8667,20
4.36.114.0/23,4177569,6252001,,0,0,33873,27.5553,-81.8086,5
4.36.116.0/24,4177569,6252001,,0,0,33873,27.5553,-81.8086,10
4.36.117.0/26,4177569,6252001,,0,0,33873,27.5553,-81.8086,10
4.36.117.64/26,4178972,6252001,,0,0,33890,27.481,-81.7448,10
4.36.117.128/25,4177569,6252001,,0,0,33873,27.5553,-81.8086,10
4.36.118.0/24,4177569,6252001,,0,0,33873,27.5553,-81.8086,10
4.36.119.0/24,6252001,6252001,,0,0,,37.751,-97.822,1000
4.36.120.0/21,6252001,6252001,,0,0,,37.751,-97.822,1000
4.36.128.0/18,6252001,6252001,,0,0,,37.751,-97.822,1000
4.36.192.0/19,4940764,6252001,,0,0,2130,42.312,-71.1081,20
4.36.224.0/19,6252001,6252001,,0,0,,37.751,-97.822,1000
4.37.0.0/18,6252001,6252001,,0,0,,37.751,-97.822,1000
4.37.64.0/19,6252001,6252001,,0,0,,37.751,-97.822,1000
4.37.96.0/19,4259640,6252001,,0,0,47546,38.36,-86.9286,200
4.37.128.0/17,6252001,6252001,,0,0,,37.751,-97.822,1000
4.38.0.0/15,6252001,6252001,,0,0,,37.751,-97.822,1000
4.40.0.0/13,6252001,6252001,,0,0,,37.751,-97.822,1000
4.48.0.0/16,6252001,6252001,,0,0,,37.751,-97.822,1000
4.49.0.0/18,6252001,6252001,,0,0,,37.751,-97.822,1000
4.49.64.0/19,6252001,6252001,,0,0,,37.751,-97.822,1000
4.49.96.0/20,8643098,6252001,,0,0,16066,40.685,-80.1071,50
4.49.112.0/23,5235952,6252001,,0,0,5452,44.5068,-73.0884,20
4.49.114.0/23,5178806,6252001,,0,0,15005,40.6386,-80.1961,200
4.49.116.0/22,5206379,6252001,,0,0,15202,40.5037,-80.0683,1000
4.49.120.0/24,4558475,6252001,,0,0,17331,39.7951,-76.9794,200
4.49.121.0/24,4502984,6252001,,0,0,8055,39.8602,-74.8247,200
4.49.122.0/23,4558475,6252001,,0,0,17331,39.7951,-76.9794,200
4.49.124.0/22,4558475,6252001,,0,0,17331,39.7951,-76.9794,200
4.49.128.0/17,6252001,6252001,,0,0,,37.751,-97.822,1000
4.50.0.0/15,6252001,6252001,,0,0,,37.751,-97.822,1000
4.52.0.0/16,6252001,6252001,,0,0,,37.751,-97.822,1000
4.53.0.0/24,5412347,6252001,,0,0,80016,39.5987,-104.7515,20
4.53.1.0/24,5641727,6252001,,0,0,59715,45.6714,-111.0436,20
4.53.2.0/23,5419384,6252001,,0,0,80202,39.7501,-104.9957,20
4.53.4.0/22,5419384,6252001,,0,0,80231,39.6814,-104.8837,20
4.53.8.0/21,5419384,6252001,,0,0,80231,39.6814,-104.8837,20
4.53.16.0/21,5350937,6252001,,0,0,93711,36.8321,-119.825,200
4.53.24.0/23,5344141,6252001,,0,0,95699,38.4418,-120.8577,100
4.53.26.0/23,5339111,6252001,,0,0,94519,37.9836,-122.0163,50
4.53.28.0/25,5392171,6252001,,0,0,95136,37.2692,-121.845,500
4.53.28.128/25,5799587,6252001,,0,0,98028,47.7541,-122.2475,500
4.53.29.0/24,5392171,6252001,,0,0,95136,37.2692,-121.845,500
4.53.30.0/23,5392171,6252001,,0,0,95136,37.2692,-121.845,500
4.53.32.0/22,4276873,6252001,,0,0,66210,38.9268,-94.7134,500
4.53.36.0/23,4273837,6252001,,0,0,66109,39.1472,-94.7874,100
4.53.38.0/23,4281730,6252001,,0,0,67209,37.6789,-97.4269,10
4.53.40.0/24,5780993,6252001,,0,0,84124,40.6751,-111.8166,20
4.53.41.0/25,5780993,6252001,,0,0,84124,40.6751,-111.8166,20
4.53.41.128/25,5587698,6252001,,0,0,83607,43.6176,-116.7529,20
4.53.42.0/23,5780993,6252001,,0,0,84124,40.6751,-111.8166,20
4.53.44.0/24,4151441,6252001,,0,0,32931,28.3327,-80.6147,200
4.53.45.0/24,4160021,6252001,,0,0,32209,30.3562,-81.688,200
4.53.46.0/23,4151441,6252001,,0,0,32931,28.3327,-80.6147,200
4.53.48.0/22,4951568,6252001,,0,0,2190,42.1722,-70.95,100
4.53.52.0/22,4838116,6252001,,0,0,6443,41.3089,-72.619,100
4.53.56.0/22,4934429,6252001,,0,0,1226,42.475,-73.1603,100
4.53.60.0/23,4932879,6252001,,0,0,2150,42.3973,-71.0372,20
4.53.62.0/23,5110266,6252001,,0,0,10458,40.8622,-73.8902,500
4.53.64.0/23,4516412,6252001,,0,0,45036,39.4272,-84.1664,200
4.53.66.0/24,4299276,6252001,,0,0,40206,38.2577,-85.7098,5
4.53.67.0/24,4509177,6252001,,0,0,43230,40.0326,-82.8799,200
4.53.68.0/22,4259418,6252001,,0,0,46235,39.847,-85.9719,200
4.53.72.0/23,4990729,6252001,,0,0,48201,42.3474,-83.0604,20
4.53.74.0/23,4992519,6252001,,0,0,48331,42.5064,-83.4069,20
4.53.76.0/22,5004817,6252001,,0,0,48371,42.8193,-83.2845,50
4.53.80.0/22,5197159,6252001,,0,0,19446,40.2363,-75.296,200
4.53.84.0/23,6138032,6252001,,0,0,J7R,45.5334,-73.9325,200
4.53.86.0/23,5128581,6252001,,0,0,10022,40.7547,-73.9614,10
4.53.88.0/23,5133273,6252001,,0,0,11357,40.7852,-73.8098,20
4.53.90.0/24,4575352,6252001,,0,0,29209,33.9632,-80.9341,1000
4.53.91.0/24,5128581,6252001,,0,0,10002,40.7149,-73.9893,10
4.53.92.0/22,5110302,6252001,,0,0,11201,40.694,-73.9901,20
4.53.96.0/21,4913723,6252001,,0,0,60477,41.5852,-87.8059,50
4.53.104.0/22,5506956,6252001,,0,0,89145,36.1715,-115.2813,20
4.53.108.0/24,5317058,6252001,,0,0,85282,33.3908,-111.9184,20
4.53.109.0/27,5317058,6252001,,0,0,85282,33.3908,-111.9184,20
4.53.109.32/31,5317058,6252001,,0,0,85282,33.3908,-111.9184,20
4.53.109.34/32,5317058,6252001,,0,0,85282,33.3908,-111.9184,20
4.53.109.35/32,5313457,6252001,,0,0,85251,33.4935,-111.9211,20
4.53.109.36/30,5317058,6252001,,0,0,85282,33.3908,-111.9184,20
4.53.109.40/29,5317058,6252001,,0,0,85282,33.3908,-111.9184,20
4.53.109.48/28,5317058,6252001,,0,0,85282,33.3908,-111.9184,20
4.53.109.64/26,5317058,6252001,,0,0,85282,33.3908,-111.9184,20
4.53.109.128/25,5317058,6252001,,0,0,85282,33.3908,-111.9184,20
4.53.110.0/23,5316400,6252001,,0,0,86435,36.2242,-112.6932,1
4.53.112.0/21,5391811,6252001,,0,0,92124,32.8192,-117.1002,20
4.53.120.0/23,5391811,6252001,,0,0,92124,32.8192,-117.1002,20
4.53.122.0/23,5391811,6252001,,0,0,92130,32.9511,-117.2241,20
4.53.124.0/22,5391811,6252001,,0,0,92129,32.9661,-117.1202,20
4.53.128.0/22,5365113,6252001,,0,0,94939,37.9428,-122.5313,50
4.53.132.0/23,5391959,6252001,,0,0,94109,37.7958,-122.4203,5
4.53.134.0/23,5392171,6252001,,0,0,95112,37.3512,-121.8846,50
4.53.136.0/24,5327684,6252001,,0,0,94707,37.8922,-122.2729,20
4.53.137.0/24,5325147,6252001,,0,0,94027,37.4577,-122.1957,20
4.53.138.0/23,5327684,6252001,,0,0,94707,37.8922,-122.2729,20
4.53.140.0/23,5385941,6252001,,0,0,95670,38.6106,-121.2789,100
4.53.142.0/23,5391959,6252001,,0,0,94133,37.8007,-122.4097,10
4.53.144.0/23,5809844,6252001,,0,0,98109,47.6348,-122.3451,200
4.53.146.0/23,5805687,6252001,,0,0,98502,47.1016,-123.0591,200
4.53.148.0/22,5809844,6252001,,0,0,98109,47.6348,-122.3451,200
4.53.152.0/21,6173331,6252001,,0,0,V6H,49.245,-123.1337,200
4.53.160.0/21,4407066,6252001,,0,0,63128,38.4936,-90.3797,500
4.53.168.0/23,4174757,6252001,,0,0,33612,28.0508,-82.4484,20
4.53.170.0/23,4165869,6252001,,0,0,34652,28.232,-82.7324,20
4.53.172.0/23,4174757,6252001,,0,0,33607,27.959,-82.4938,10
4.53.174.0/23,4176318,6252001,,0,0,33594,27.9448,-82.2409,20
4.53.176.0/20,5359777,6252001,,0,0,92614,33.6816,-117.8302,50
4.53.192.0/22,4505219,6252001,,0,0,45102,39.0235,-84.2083,500
4.53.196.0/24,5025971,6252001,,0,0,55734,47.451,-92.528,500
4.53.197.0/28,5162512,6252001,,0,0,44256,41.1389,-81.8629,500
4.53.197.16/28,4509177,6252001,,0,0,43204,39.953,-83.0767,500
4.53.197.32/27,5162512,6252001,,0,0,44256,41.1389,-81.8629,500
4.53.197.64/26,5162512,6252001,,0,0,44256,41.1389,-81.8629,500
4.53.197.128/25,5162512,6252001,,0,0,44256,41.1389,-81.8629,500
4.53.198.0/23,5160315,6252001,,0,0,44107,41.4866,-81.8037,500
4.53.200.0/23,6252001,6252001,,0,0,,37.751,-97.822,1000
4.53.202.0/23,5515507,6252001,,0,0,89447,38.9866,-119.1596,50
4.53.204.0/22,6252001,6252001,,0,0,,37.751,-97.822,1000
4.53.208.0/20,6252001,6252001,,0,0,,37.751,-97.822,1000
4.53.224.0/19,2657832,6252001,,0,0,AB12,57.1453,-2.0945,1
4.54.0.0/15,6252001,6252001,,0,0,,37.751,-97.822,1000
4.56.0.0/15,6252001,6252001,,0,0,,37.751,-97.822,1000
4.58.0.0/16,6252001,6252001,,0,0,,37.751,-97.822,1000
4.59.0.0/20,4645738,6252001,,0,0,37135,35.9314,-86.6867,500
4.59.16.0/24,5110302,6252001,,0,0,11249,40.6465,-73.9412,50
4.59.17.0/25,5110302,6252001,,0,0,11249,40.6465,-73.9412,50
4.59.17.128/26,5110302,6252001,,0,0,11249,40.6465,-73.9412,50
4.59.17.192/29,5110302,6252001,,0,0,11249,40.6465,-73.9412,50
4.59.17.200/29,5104630,6252001,,0,0,7078,40.7355,-74.3253,50
4.59.17.208/28,5110302,6252001,,0,0,11249,40.6465,-73.9412,50
4.59.17.224/27,5110302,6252001,,0,0,11249,40.6465,-73.9412,50
4.59.18.0/23,5110302,6252001,,0,0,11249,40.6465,-73.9412,50
4.59.20.0/22,5110302,6252001,,0,0,11249,40.6465,-73.9412,50
4.59.24.0/23,5262596,6252001,,0,0,54952,44.2112,-88.4175,100
4.59.26.0/23,4887398,6252001,,0,0,60607,41.8719,-87.6589,50
4.59.28.0/23,4381982,6252001,,0,0,65203,38.9336,-92.363,10
4.59.30.0/24,6252001,6252001,,0,0,,37.751,-97.822,1000
4.59.31.0/24,4513409,6252001,,0,0,43123,39.8798,-83.0883,20
4.59.32.0/21,4699066,6252001,,0,0,77025,29.6865,-95.4337,100
4.59.40.0/23,4513575,6252001,,0,0,45015,39.3494,-84.5376,20
4.59.42.0/24,4299276,6252001,,0,0,40206,38.2577,-85.7098,100
4.59.43.0/24,4259418,6252001,,0,0,46260,39.8996,-86.1692,200
4.59.44.0/22,5165418,6252001,,0,0,,39.9587,-82.9987,1000
4.59.48.0/22,5356277,6252001,,0,0,92544,33.7338,-116.9299,10
4.59.52.0/22,5368361,6252001,,0,0,90022,34.0251,-118.1556,50
4.59.56.0/22,5383527,6252001,,0,0,92870,33.8744,-117.8565,50
4.59.60.0/22,5345860,6252001,,0,0,90245,33.9214,-118.413,5
4.59.64.0/21,5037649,6252001,,0,0,55423,44.8769,-93.2535,20
4.59.72.0/22,5703670,6252001,,0,0,89801,40.9056,-115.5344,50
4.59.76.0/24,5780993,6252001,,0,0,84150,40.6681,-111.9083,50
4.59.77.0/25,5780993,6252001,,0,0,84150,40.6681,-111.9083,50
4.59.77.128/26,5780993,6252001,,0,0,84150,40.6681,-111.9083,50
4.59.77.192/29,5780993,6252001,,0,0,84150,40.6681,-111.9083,50
4.59.77.200/30,5780993,6252001,,0,0,84150,40.6681,-111.9083,50
4.59.77.204/31,5780993,6252001,,0,0,84150,40.6681,-111.9083,50
4.59.77.206/32,5778755,6252001,,0,0,84107,40.6566,-111.8907,50
4.59.77.207/32,5780993,6252001,,0,0,84150,40.6681,-111.9083,50
4.59.77.208/28,5780993,6252001,,0,0,84150,40.6681,-111.9083,50
4.59.77.224/27,5780993,6252001,,0,0,84150,40.6681,-111.9083,50
4.59.78.0/23,5703670,6252001,,0,0,89801,40.9056,-115.5344,50
4.59.80.0/22,4169014,6252001,,0,0,33063,26.2681,-80.2092,50
4.59.84.0/23,4169014,6252001,,0,0,33063,26.2681,-80.2092,50
4.59.86.0/24,4152890,6252001,,0,0,32724,29.0422,-81.2863,50
4.59.87.0/24,4177887,6252001,,0,0,33409,26.718,-80.0989,50
4.59.88.0/21,4722625,6252001,,0,0,75082,32.988,-96.6884,1000
4.59.96.0/20,4699066,6252001,,0,0,77007,29.7738,-95.406,200
4.59.112.0/21,4684888,6252001,,0,0,75219,32.8131,-96.8141,200
4.59.120.0/24,4164547,6252001,,0,0,32570,30.6617,-87.048,200
4.59.121.0/24,4682991,6252001,,0,0,77301,30.3052,-95.4552,200
4.59.122.0/23,4682991,6252001,,0,0,77301,30.3052,-95.4552,200
4.59.124.0/23,4699066,6252001,,0,0,77007,29.7738,-95.406,200
4.59.126.0/24,4330236,6252001,,0,0,70611,30.3214,-93.205,200
4.59.127.0/24,4699066,6252001,,0,0,77014,29.978,-95.4507,200
4.59.128.0/21,5103055,6252001,,0,0,7065,40.6105,-74.2813,100
4.59.136.0/22,5103055,6252001,,0,0,7065,40.6105,-74.2813,100
4.59.140.0/23,5103055,6252001,,0,0,7065,40.6105,-74.2813,100
4.59.142.0/24,4893886,6252001,,0,0,60025,42.0754,-87.8222,100
4.59.143.0/24,5103055,6252001,,0,0,7065,40.6105,-74.2813,100
4.59.144.0/23,4367175,6252001,,0,0,20852,39.0462,-77.1195,200
4.59.146.0/23,4358821,6252001,,0,0,20785,38.9206,-76.8787,50
4.59.148.0/22,4791237,6252001,,0,0,24179,37.2759,-79.8839,10
4.59.152.0/21,4140963,6252001,,0,0,20011,38.9522,-77.0253,1000
4.59.160.0/21,4480285,6252001,,0,0,27560,35.8332,-78.8473,20
4.59.168.0/22,4469146,6252001,,0,0,27403,36.0617,-79.8239,100
4.59.172.0/24,4467732,6252001,,0,0,28052,35.2416,-81.2181,100
4.59.173.0/24,4452303,6252001,,0,0,28001,35.3563,-80.2048,100
4.59.174.0/24,4469146,6252001,,0,0,27403,36.0617,-79.8239,100
4.59.175.0/25,4469146,6252001,,0,0,27403,36.0617,-79.8239,100
4.59.175.128/27,4469146,6252001,,0,0,27403,36.0617,-79.8239,100
4.59.175.160/28,4469146,6252001,,0,0,27403,36.0617,-79.8239,100
4.59.175.176/31,4469146,6252001,,0,0,27403,36.0617,-79.8239,100
4.59.175.178/32,4487042,6252001,,0,0,27609,35.8536,-78.6262,100
4.59.175.179/32,4469146,6252001,,0,0,27403,36.0617,-79.8239,100
4.59.175.180/30,4469146,6252001,,0,0,27403,36.0617,-79.8239,100
4.59.175.184/29,4469146,6252001,,0,0,27403,36.0617,-79.8239,100
4.59.175.192/26,4478334,6252001,,0,0,28104,35.0599,-80.6976,100
4.59.176.0/20,4832176,6252001,,0,0,2536,41.5953,-70.5705,500
4.59.192.0/21,4684888,6252001,,0,0,75230,32.8996,-96.7906,10
4.59.200.0/23,4641239,6252001,,0,0,38120,35.1209,-89.8689,200
4.59.202.0/23,4628735,6252001,,0,0,37075,36.3066,-86.6101,200
4.59.204.0/22,4641239,6252001,,0,0,38122,35.1567,-89.9274,200
4.59.208.0/20,5134086,6252001,,0,0,14605,43.1698,-77.6007,1000
4.59.224.0/21,6252001,6252001,,0,0,,37.751,-97.822,1000
4.59.232.0/23,6252001,6252001,,0,0,,37.751,-97.822,1000
4.59.234.0/26,6252001,6252001,,0,0,,37.751,-97.822,1000
4.59.234.64/29,5911606,6252001,,0,0,V5A,49.2515,-122.9413,1000
4.59.234.72/29,6252001,6252001,,0,0,,37.751,-97.822,1000
4.59.234.80/29,6252001,6252001,,0,0,,37.751,-97.822,1000
4.59.234.88/30,6252001,6252001,,0,0,,37.751,-97.822,1000
4.59.234.92/30,6173331,6252001,,0,0,V6H,49.245,-123.1337,1000
4.59.234.96/27,6252001,6252001,,0,0,,37.751,-97.822,1000
4.59.234.128/25,6252001,6252001,,0,0,,37.751,-97.822,1000
4.59.235.0/24,6252001,6252001,,0,0,,37.751,-97.822,1000
4.59.236.0/22,6252001,6252001,,0,0,,37.751,-97.822,1000
4.59.240.0/22,6252001,6252001,,0,0,,37.751,-97.822,1000
4.59.244.0/23,4360720,6252001,,0,0,21090,39.2092,-76.6681,10
4.59.246.0/23,6252001,6252001,,0,0,,37.751,-97.822,1000
4.59.248.0/21,5412347,6252001,,0,0,80012,39.6973,-104.8394,1000
4.60.0.0/14,6252001,6252001,,0,0,,37.751,-97.822,1000
4.64.0.0/14,6252001,6252001,,0,0,,37.751,-97.822,1000
4.68.0.0/19,6252001,6252001,,0,0,,37.751,-97.822,1000
4.68.32.0/19,5417618,6252001,,0,0,,39.7388,-104.9868,1000
4.68.64.0/18,6252001,6252001,,0,0,,37.751,-97.822,1000
4.68.128.0/17,6252001,6252001,,0,0,,37.751,-97.822,1000
4.69.0.0/17,6252001,6252001,,0,0,,37.751,-97.822,1000
4.69.128.0/22,6252001,6252001,,0,0,,37.751,-97.822,1000
4.69.132.0/26,6252001,6252001,,0,0,,37.751,-97.822,1000
4.69.132.64/28,6252001,6252001,,0,0,,37.751,-97.822,1000
4.69.132.80/30,6252001,6252001,,0,0,,37.751,-97.822,1000
4.69.132.84/31,6252001,6252001,,0,0,,37.751,-97.822,1000
4.69.132.86/32,4684888,6252001,,0,0,75270,32.7787,-96.8217,1000
4.69.132.87/32,6252001,6252001,,0,0,,37.751,-97.822,1000
4.69.132.88/29,6252001,6252001,,0,0,,37.751,-97.822,1000
4.69.132.96/27,6252001,6252001,,0,0,,37.751,-97.822,1000
4.69.132.128/25,6252001,6252001,,0,0,,37.751,-97.822,1000
4.69.133.0/28,6252001,6252001,,0,0,,37.751,-97.822,1000
4.69.133.16/29,6252001,6252001,,0,0,,37.751,-97.822,1000
4.69.133.24/30,6252001,6252001,,0,0,,37.751,-97.822,1000
4.69.133.28/31,6252001,6252001,,0,0,,37.751,-97.822,1000
4.69.133.30/32,4684888,6252001,,0,0,75270,32.7787,-96.8217,1000
4.69.133.31/32,6252001,6252001,,0,0,,37.751,-97.822,1000
4.69.133.32/27,6252001,6252001,,0,0,,37.751,-97.822,1000
4.69.133.64/26,6252001,6252001,,0,0,,37.751,-97.822,1000
4.69.133.128/25,6252001,6252001,,0,0,,37.751,-97.822,1000
